filename,width,height,class,xmin,ymin,xmax,ymax
100_jpg.rf.7b1cc61cc37d2c3be31c96e6bb875945.jpg,3456,5184,wrinkle,1026,1690,1298,1913
100_jpg.rf.7b1cc61cc37d2c3be31c96e6bb875945.jpg,3456,5184,wrinkle,1174,1693,1341,1751
100_jpg.rf.7b1cc61cc37d2c3be31c96e6bb875945.jpg,3456,5184,wrinkle,1183,1744,1360,1805
100_jpg.rf.7b1cc61cc37d2c3be31c96e6bb875945.jpg,3456,5184,wrinkle,2009,1582,2393,1778
100_jpg.rf.7b1cc61cc37d2c3be31c96e6bb875945.jpg,3456,5184,wrinkle,2362,1717,2414,1771
100_jpg.rf.7b1cc61cc37d2c3be31c96e6bb875945.jpg,3456,5184,wrinkle,2361,1625,2432,1702
100_jpg.rf.7b1cc61cc37d2c3be31c96e6bb875945.jpg,3456,5184,wrinkle,2105,1717,2233,1827
100_jpg.rf.7b1cc61cc37d2c3be31c96e6bb875945.jpg,3456,5184,wrinkle,2273,1813,2344,2177
100_jpg.rf.7b1cc61cc37d2c3be31c96e6bb875945.jpg,3456,5184,wrinkle,2016,1624,2220,1651
100_jpg.rf.7b1cc61cc37d2c3be31c96e6bb875945.jpg,3456,5184,wrinkle,2048,1967,2139,2359
100_jpg.rf.7b1cc61cc37d2c3be31c96e6bb875945.jpg,3456,5184,wrinkle,1354,2062,1439,2313
100_jpg.rf.7b1cc61cc37d2c3be31c96e6bb875945.jpg,3456,5184,wrinkle,1224,2184,1337,2489
100_jpg.rf.7b1cc61cc37d2c3be31c96e6bb875945.jpg,3456,5184,wrinkle,2245,1967,2276,2260
100_jpg.rf.7b1cc61cc37d2c3be31c96e6bb875945.jpg,3456,5184,wrinkle,2216,1511,2395,1588
levle1_144_jpg.rf.7b307f29925b6bf113f2330b0c82962f.jpg,374,416,blackheads,254,206,269,225
levle1_144_jpg.rf.7b307f29925b6bf113f2330b0c82962f.jpg,374,416,acne scar,271,211,289,239
levle1_144_jpg.rf.7b307f29925b6bf113f2330b0c82962f.jpg,374,416,papules,275,324,302,347
flnv1-13-_jpg.rf.7b88513b93611befbb7dece473dd4c15.jpg,378,387,3,59,30,338,330
levle0_86_jpg.rf.7c9e522993ae2b34a2130cd18723e794.jpg,416,276,acne scar,192,191,211,208
_2265062407_jpg.rf.7b500e9e85459f6803c2cd190396fcfb.jpg,4928,3264,skinredness,2140,150,3120,800
_2265062407_jpg.rf.7b500e9e85459f6803c2cd190396fcfb.jpg,4928,3264,skinredness,2095,935,3115,1580
flan-9-_jpg.rf.7b50bfa2903404b2c35fec3e5711fbf5.jpg,1140,666,3,401,269,646,461
flan-9-_jpg.rf.7b50bfa2903404b2c35fec3e5711fbf5.jpg,1140,666,3,7,200,195,449
levle1_1_jpg.rf.7d89995699e8260ca22e3af17f6cdf7c.jpg,327,416,acne scar,129,170,142,184
levle1_1_jpg.rf.7d89995699e8260ca22e3af17f6cdf7c.jpg,327,416,acne scar,150,226,165,245
levle1_1_jpg.rf.7d89995699e8260ca22e3af17f6cdf7c.jpg,327,416,blackheads,164,229,181,242
levle1_1_jpg.rf.7d89995699e8260ca22e3af17f6cdf7c.jpg,327,416,acne scar,121,236,145,263
levle1_1_jpg.rf.7d89995699e8260ca22e3af17f6cdf7c.jpg,327,416,acne scar,151,243,166,258
levle1_1_jpg.rf.7d89995699e8260ca22e3af17f6cdf7c.jpg,327,416,acne scar,173,243,190,263
levle1_1_jpg.rf.7d89995699e8260ca22e3af17f6cdf7c.jpg,327,416,blackheads,181,289,198,302
levle1_1_jpg.rf.7d89995699e8260ca22e3af17f6cdf7c.jpg,327,416,acne scar,237,368,254,381
00dc4c48b5756c892d7fc4de4b91c084_jpg.rf.7d39bb039e385d44aeadee1710df7a0d.jpg,600,900,freckle,149,424,486,506
fln2-10-_jpg.rf.7bd13408071ee2ad1c46455d85e89b7b.jpg,817,789,3,112,181,725,725
fl-2-_jpg.rf.7db6c1d862f90d0cfa7a25f40c46403d.jpg,131,131,3,19,76,66,109
fl-2-_jpg.rf.7db6c1d862f90d0cfa7a25f40c46403d.jpg,131,131,3,70,79,106,112
fl-2-_jpg.rf.7db6c1d862f90d0cfa7a25f40c46403d.jpg,131,131,3,3,0,50,37
fl-2-_jpg.rf.7db6c1d862f90d0cfa7a25f40c46403d.jpg,131,131,3,52,1,102,38
fl-2-_jpg.rf.7db6c1d862f90d0cfa7a25f40c46403d.jpg,131,131,3,53,40,103,74
fl-2-_jpg.rf.7db6c1d862f90d0cfa7a25f40c46403d.jpg,131,131,3,11,40,51,73
fla-42-_JPG.rf.7bebb0508d13e8baf3447e214e54d41f.jpg,1704,1120,3,570,280,1169,758
fla-42-_JPG.rf.7bebb0508d13e8baf3447e214e54d41f.jpg,1704,1120,3,104,530,553,947
4_jpeg.rf.7cc936cf4d65d1102e76fff2e70a4c05.jpg,500,750,wrinkle,187,206,223,211
4_jpeg.rf.7cc936cf4d65d1102e76fff2e70a4c05.jpg,500,750,wrinkle,159,216,215,220
4_jpeg.rf.7cc936cf4d65d1102e76fff2e70a4c05.jpg,500,750,wrinkle,222,203,355,214
4_jpeg.rf.7cc936cf4d65d1102e76fff2e70a4c05.jpg,500,750,wrinkle,166,218,262,236
4_jpeg.rf.7cc936cf4d65d1102e76fff2e70a4c05.jpg,500,750,wrinkle,245,220,328,228
4_jpeg.rf.7cc936cf4d65d1102e76fff2e70a4c05.jpg,500,750,wrinkle,307,215,376,228
4_jpeg.rf.7cc936cf4d65d1102e76fff2e70a4c05.jpg,500,750,wrinkle,157,228,383,266
4_jpeg.rf.7cc936cf4d65d1102e76fff2e70a4c05.jpg,500,750,wrinkle,298,237,380,285
4_jpeg.rf.7cc936cf4d65d1102e76fff2e70a4c05.jpg,500,750,wrinkle,271,192,357,201
4_jpeg.rf.7cc936cf4d65d1102e76fff2e70a4c05.jpg,500,750,wrinkle,183,451,209,482
4_jpeg.rf.7cc936cf4d65d1102e76fff2e70a4c05.jpg,500,750,wrinkle,186,464,215,501
4_jpeg.rf.7cc936cf4d65d1102e76fff2e70a4c05.jpg,500,750,wrinkle,210,459,241,490
4_jpeg.rf.7cc936cf4d65d1102e76fff2e70a4c05.jpg,500,750,wrinkle,320,456,349,488
levle0_315_jpg.rf.7e48c76a36020bdd8e17b849fc011899.jpg,374,416,acne scar,330,251,352,271
levle0_315_jpg.rf.7e48c76a36020bdd8e17b849fc011899.jpg,374,416,whiteheads,233,293,243,309
levle0_175_jpg.rf.7ab15393525caec11dcccb648bdde1a1.jpg,374,416,acne scar,131,123,146,136
levle0_175_jpg.rf.7ab15393525caec11dcccb648bdde1a1.jpg,374,416,whiteheads,220,9,234,20
levle0_175_jpg.rf.7ab15393525caec11dcccb648bdde1a1.jpg,374,416,acne scar,175,154,195,171
levle0_175_jpg.rf.7ab15393525caec11dcccb648bdde1a1.jpg,374,416,acne scar,155,216,171,231
levle0_175_jpg.rf.7ab15393525caec11dcccb648bdde1a1.jpg,374,416,acne scar,205,253,223,265
levle0_175_jpg.rf.7ab15393525caec11dcccb648bdde1a1.jpg,374,416,acne scar,133,259,148,272
levle0_175_jpg.rf.7ab15393525caec11dcccb648bdde1a1.jpg,374,416,acne scar,175,266,188,277
levle0_175_jpg.rf.7ab15393525caec11dcccb648bdde1a1.jpg,374,416,pustules,200,299,216,312
levle0_175_jpg.rf.7ab15393525caec11dcccb648bdde1a1.jpg,374,416,papules,258,305,273,319
levle0_175_jpg.rf.7ab15393525caec11dcccb648bdde1a1.jpg,374,416,acne scar,133,105,147,118
fla-15-_jpg.rf.7e5e7a5a93a3effcb52489cd720ad4f6.jpg,556,500,3,129,139,413,392
fla-15-_jpg.rf.7e5e7a5a93a3effcb52489cd720ad4f6.jpg,556,500,3,425,97,538,345
fla-15-_jpg.rf.7e5e7a5a93a3effcb52489cd720ad4f6.jpg,556,500,3,355,71,394,122
fla-15-_jpg.rf.7e5e7a5a93a3effcb52489cd720ad4f6.jpg,556,500,3,205,63,257,106
fla-15-_jpg.rf.7e5e7a5a93a3effcb52489cd720ad4f6.jpg,556,500,3,76,121,143,205
_1869624823_jpg.rf.7edb14776fc4a74c976967ddd0172b37.jpg,4800,4464,vascular,1960,2195,3810,3590
levle0_375_jpg.rf.7edecc98e1a210f3238441a2d01a5363.jpg,374,416,acne scar,40,261,56,278
levle0_375_jpg.rf.7edecc98e1a210f3238441a2d01a5363.jpg,374,416,acne scar,54,270,72,287
2383880067_1_jpg.rf.7ee86e0a5d48aa7007e4ada6086eeba1.jpg,952,768,Dark Circle,298,305,379,335
2383880067_1_jpg.rf.7ee86e0a5d48aa7007e4ada6086eeba1.jpg,952,768,Dark Circle,445,299,525,342
249852286_2_jpg.rf.7f3f07290c6c91b4ab89083526806681.jpg,1169,1344,Dark Circle,386,521,489,560
249852286_2_jpg.rf.7f3f07290c6c91b4ab89083526806681.jpg,1169,1344,Dark Circle,571,528,659,567
levle1_583_jpg.rf.7f5a6a0d601e7dfbddab7f8888396998.jpg,374,416,whiteheads,105,134,121,146
levle1_583_jpg.rf.7f5a6a0d601e7dfbddab7f8888396998.jpg,374,416,whiteheads,71,266,89,280
levle1_583_jpg.rf.7f5a6a0d601e7dfbddab7f8888396998.jpg,374,416,acne scar,63,286,82,298
levle1_583_jpg.rf.7f5a6a0d601e7dfbddab7f8888396998.jpg,374,416,acne scar,50,291,66,307
avatars-000193540161-vur6x5-t500x500_jpg.rf.7fc9a80920f993a6c8653aa10ba16a09.jpg,500,500,freckle,99,119,467,267
levle1_482_jpg.rf.7f6f949a2043d4a1c74c5fbbd1071fe2.jpg,374,416,whiteheads,272,97,287,112
levle1_482_jpg.rf.7f6f949a2043d4a1c74c5fbbd1071fe2.jpg,374,416,papules,194,337,209,351
levle1_482_jpg.rf.7f6f949a2043d4a1c74c5fbbd1071fe2.jpg,374,416,nodules,223,353,243,373
flan-5-_jpg.rf.7fb0382b3097e84ebdf226baa2d9e2cd.jpg,663,382,3,200,7,475,187
flan-5-_jpg.rf.7fb0382b3097e84ebdf226baa2d9e2cd.jpg,663,382,3,40,111,178,196
flan-5-_jpg.rf.7fb0382b3097e84ebdf226baa2d9e2cd.jpg,663,382,3,271,301,387,382
fln2-11-_jpg.rf.7fab1288e5a78d91803279c4fad88e27.jpg,346,365,3,78,47,288,306
levle1_491_jpg.rf.813c218d12906b253d8b8d2a3c455bc6.jpg,374,416,acne scar,262,253,277,267
levle1_491_jpg.rf.813c218d12906b253d8b8d2a3c455bc6.jpg,374,416,acne scar,273,254,301,275
levle1_491_jpg.rf.813c218d12906b253d8b8d2a3c455bc6.jpg,374,416,acne scar,245,271,259,283
levle1_491_jpg.rf.813c218d12906b253d8b8d2a3c455bc6.jpg,374,416,acne scar,278,273,289,284
levle1_491_jpg.rf.813c218d12906b253d8b8d2a3c455bc6.jpg,374,416,acne scar,262,278,272,290
levle1_491_jpg.rf.813c218d12906b253d8b8d2a3c455bc6.jpg,374,416,acne scar,271,279,279,292
levle1_491_jpg.rf.813c218d12906b253d8b8d2a3c455bc6.jpg,374,416,acne scar,281,282,292,298
levle1_491_jpg.rf.813c218d12906b253d8b8d2a3c455bc6.jpg,374,416,acne scar,248,288,267,310
levle1_491_jpg.rf.813c218d12906b253d8b8d2a3c455bc6.jpg,374,416,acne scar,270,296,285,312
levle1_491_jpg.rf.813c218d12906b253d8b8d2a3c455bc6.jpg,374,416,acne scar,259,306,269,316
26_jpeg.rf.7fd462bcb69b819f1545001d07759dcf.jpg,500,708,wrinkle,260,100,320,107
26_jpeg.rf.7fd462bcb69b819f1545001d07759dcf.jpg,500,708,wrinkle,328,105,344,112
26_jpeg.rf.7fd462bcb69b819f1545001d07759dcf.jpg,500,708,wrinkle,281,92,377,116
26_jpeg.rf.7fd462bcb69b819f1545001d07759dcf.jpg,500,708,wrinkle,262,85,312,94
a7_jpg.rf.81642b7a2575c9c94a1b959c7ae2497a.jpg,415,264,whiteheads,194,144,225,161
a7_jpg.rf.81642b7a2575c9c94a1b959c7ae2497a.jpg,415,264,whiteheads,402,147,413,163
a7_jpg.rf.81642b7a2575c9c94a1b959c7ae2497a.jpg,415,264,whiteheads,299,149,313,168
a7_jpg.rf.81642b7a2575c9c94a1b959c7ae2497a.jpg,415,264,whiteheads,316,151,330,165
a7_jpg.rf.81642b7a2575c9c94a1b959c7ae2497a.jpg,415,264,whiteheads,252,163,272,177
a7_jpg.rf.81642b7a2575c9c94a1b959c7ae2497a.jpg,415,264,whiteheads,180,163,206,183
a7_jpg.rf.81642b7a2575c9c94a1b959c7ae2497a.jpg,415,264,whiteheads,241,166,258,182
a7_jpg.rf.81642b7a2575c9c94a1b959c7ae2497a.jpg,415,264,whiteheads,153,184,176,202
a7_jpg.rf.81642b7a2575c9c94a1b959c7ae2497a.jpg,415,264,whiteheads,332,186,348,204
a7_jpg.rf.81642b7a2575c9c94a1b959c7ae2497a.jpg,415,264,whiteheads,237,192,265,204
a7_jpg.rf.81642b7a2575c9c94a1b959c7ae2497a.jpg,415,264,whiteheads,320,223,340,236
a7_jpg.rf.81642b7a2575c9c94a1b959c7ae2497a.jpg,415,264,whiteheads,323,15,345,34
a7_jpg.rf.81642b7a2575c9c94a1b959c7ae2497a.jpg,415,264,whiteheads,308,32,330,54
a7_jpg.rf.81642b7a2575c9c94a1b959c7ae2497a.jpg,415,264,whiteheads,326,56,345,75
a7_jpg.rf.81642b7a2575c9c94a1b959c7ae2497a.jpg,415,264,whiteheads,330,73,347,93
a7_jpg.rf.81642b7a2575c9c94a1b959c7ae2497a.jpg,415,264,whiteheads,282,84,302,101
a7_jpg.rf.81642b7a2575c9c94a1b959c7ae2497a.jpg,415,264,whiteheads,215,83,229,103
a7_jpg.rf.81642b7a2575c9c94a1b959c7ae2497a.jpg,415,264,whiteheads,200,98,219,112
a7_jpg.rf.81642b7a2575c9c94a1b959c7ae2497a.jpg,415,264,whiteheads,284,102,300,119
a7_jpg.rf.81642b7a2575c9c94a1b959c7ae2497a.jpg,415,264,whiteheads,305,98,327,123
a7_jpg.rf.81642b7a2575c9c94a1b959c7ae2497a.jpg,415,264,whiteheads,330,103,355,120
a7_jpg.rf.81642b7a2575c9c94a1b959c7ae2497a.jpg,415,264,whiteheads,187,110,206,124
a7_jpg.rf.81642b7a2575c9c94a1b959c7ae2497a.jpg,415,264,whiteheads,366,106,391,129
a7_jpg.rf.81642b7a2575c9c94a1b959c7ae2497a.jpg,415,264,whiteheads,353,116,366,142
a7_jpg.rf.81642b7a2575c9c94a1b959c7ae2497a.jpg,415,264,whiteheads,294,135,313,152
a7_jpg.rf.81642b7a2575c9c94a1b959c7ae2497a.jpg,415,264,whiteheads,151,136,165,153
2545119553_1_jpg.rf.8268559513d5624797c730eed4579a8c.jpg,683,817,Dark Circle,294,283,364,322
2545119553_1_jpg.rf.8268559513d5624797c730eed4579a8c.jpg,683,817,Dark Circle,417,268,496,303
levle2_8_jpg.rf.81706c5249036b81d074bf1f4e21add7.jpg,312,416,whiteheads,133,106,153,128
levle2_8_jpg.rf.81706c5249036b81d074bf1f4e21add7.jpg,312,416,whiteheads,112,109,134,131
levle2_8_jpg.rf.81706c5249036b81d074bf1f4e21add7.jpg,312,416,whiteheads,125,138,144,154
levle2_8_jpg.rf.81706c5249036b81d074bf1f4e21add7.jpg,312,416,whiteheads,111,138,130,157
levle2_8_jpg.rf.81706c5249036b81d074bf1f4e21add7.jpg,312,416,whiteheads,87,150,106,168
levle2_8_jpg.rf.81706c5249036b81d074bf1f4e21add7.jpg,312,416,papules,144,150,182,185
levle2_8_jpg.rf.81706c5249036b81d074bf1f4e21add7.jpg,312,416,papules,130,171,153,199
levle2_8_jpg.rf.81706c5249036b81d074bf1f4e21add7.jpg,312,416,whiteheads,162,205,179,222
levle2_8_jpg.rf.81706c5249036b81d074bf1f4e21add7.jpg,312,416,whiteheads,118,14,135,33
levle2_8_jpg.rf.81706c5249036b81d074bf1f4e21add7.jpg,312,416,whiteheads,154,222,176,240
levle2_8_jpg.rf.81706c5249036b81d074bf1f4e21add7.jpg,312,416,papules,47,233,100,282
levle2_8_jpg.rf.81706c5249036b81d074bf1f4e21add7.jpg,312,416,papules,143,15,172,39
levle2_8_jpg.rf.81706c5249036b81d074bf1f4e21add7.jpg,312,416,papules,90,277,128,310
levle2_8_jpg.rf.81706c5249036b81d074bf1f4e21add7.jpg,312,416,whiteheads,56,285,77,303
levle2_8_jpg.rf.81706c5249036b81d074bf1f4e21add7.jpg,312,416,whiteheads,103,341,127,360
levle2_8_jpg.rf.81706c5249036b81d074bf1f4e21add7.jpg,312,416,papules,156,42,183,66
levle2_8_jpg.rf.81706c5249036b81d074bf1f4e21add7.jpg,312,416,whiteheads,132,54,156,69
levle2_8_jpg.rf.81706c5249036b81d074bf1f4e21add7.jpg,312,416,whiteheads,195,66,213,85
levle2_8_jpg.rf.81706c5249036b81d074bf1f4e21add7.jpg,312,416,whiteheads,136,71,155,89
levle2_8_jpg.rf.81706c5249036b81d074bf1f4e21add7.jpg,312,416,papules,157,69,189,104
flnv1-3-_jpg.rf.833bb37b7c98094151991eeb20a7f880.jpg,191,227,3,36,26,141,98
flnv1-3-_jpg.rf.833bb37b7c98094151991eeb20a7f880.jpg,191,227,3,16,100,186,208
levle0_35_jpg.rf.823a1e90fc53ca6337ba0a41c625f519.jpg,374,416,whiteheads,150,138,163,147
levle0_35_jpg.rf.823a1e90fc53ca6337ba0a41c625f519.jpg,374,416,pustules,148,148,165,158
levle0_35_jpg.rf.823a1e90fc53ca6337ba0a41c625f519.jpg,374,416,blackheads,313,257,330,269
levle0_35_jpg.rf.823a1e90fc53ca6337ba0a41c625f519.jpg,374,416,whiteheads,341,295,355,309
levle0_35_jpg.rf.823a1e90fc53ca6337ba0a41c625f519.jpg,374,416,pustules,281,77,299,94
fla-26-_JPG.rf.82ea53c39f81d0670bba313fe56f2c5a.jpg,906,582,3,121,4,435,336
fla-26-_JPG.rf.82ea53c39f81d0670bba313fe56f2c5a.jpg,906,582,3,438,1,781,353
flan-3-_jpg.rf.8165f7cee5928b1ad37a070a70bfeefb.jpg,450,366,3,163,36,327,203
flan-3-_jpg.rf.8165f7cee5928b1ad37a070a70bfeefb.jpg,450,366,3,80,184,282,350
01F3MMVH87B4G7M1NH7963VX3M_jpeg_jpg.rf.811111444946ab190f0783bf9eadcd1b.jpg,416,314,papules,176,109,205,141
01F3MMVH87B4G7M1NH7963VX3M_jpeg_jpg.rf.811111444946ab190f0783bf9eadcd1b.jpg,416,314,papules,223,150,250,175
01F3MMVH87B4G7M1NH7963VX3M_jpeg_jpg.rf.811111444946ab190f0783bf9eadcd1b.jpg,416,314,nodules,179,176,221,222
01F3MMVH87B4G7M1NH7963VX3M_jpeg_jpg.rf.811111444946ab190f0783bf9eadcd1b.jpg,416,314,nodules,347,217,400,284
01F3MMVH87B4G7M1NH7963VX3M_jpeg_jpg.rf.811111444946ab190f0783bf9eadcd1b.jpg,416,314,nodules,171,13,220,49
b606db07d13f60ab9e18d74eb31c339d_jpg.rf.837149002045984e716914b6c0cdf017.jpg,606,800,freckle,206,414,524,568
Condition-Rosacea_jpg.rf.8385e7ecbf4af3d400e28b365362b8a5.jpg,900,1108,skinredness,285,628,688,1035
fla-46-_JPG.rf.83e113c7d799683180f74af6ba4508d3.jpg,950,812,3,529,323,800,603
fla-46-_JPG.rf.83e113c7d799683180f74af6ba4508d3.jpg,950,812,3,838,553,950,691
fla-46-_JPG.rf.83e113c7d799683180f74af6ba4508d3.jpg,950,812,3,272,309,527,553
fla-46-_JPG.rf.83e113c7d799683180f74af6ba4508d3.jpg,950,812,3,299,593,485,787
fla-46-_JPG.rf.83e113c7d799683180f74af6ba4508d3.jpg,950,812,3,103,618,295,795
fla-46-_JPG.rf.83e113c7d799683180f74af6ba4508d3.jpg,950,812,3,53,357,268,576
levle0_406_jpg.rf.81133c5035824123e78ee19d259d149a.jpg,374,416,papules,215,108,232,121
levle0_406_jpg.rf.81133c5035824123e78ee19d259d149a.jpg,374,416,whiteheads,158,128,170,138
levle0_406_jpg.rf.81133c5035824123e78ee19d259d149a.jpg,374,416,whiteheads,256,240,268,253
levle0_406_jpg.rf.81133c5035824123e78ee19d259d149a.jpg,374,416,whiteheads,246,267,259,281
levle0_406_jpg.rf.81133c5035824123e78ee19d259d149a.jpg,374,416,whiteheads,280,279,290,290
levle0_406_jpg.rf.81133c5035824123e78ee19d259d149a.jpg,374,416,whiteheads,263,368,272,377
levle0_406_jpg.rf.81133c5035824123e78ee19d259d149a.jpg,374,416,papules,256,380,264,391
levle0_406_jpg.rf.81133c5035824123e78ee19d259d149a.jpg,374,416,papules,230,386,246,404
220_jpg.rf.84587a2794410f97530c37ddff47d5ae.jpg,612,408,wrinkle,377,139,405,143
220_jpg.rf.84587a2794410f97530c37ddff47d5ae.jpg,612,408,wrinkle,393,122,416,129
220_jpg.rf.84587a2794410f97530c37ddff47d5ae.jpg,612,408,wrinkle,412,267,432,330
220_jpg.rf.84587a2794410f97530c37ddff47d5ae.jpg,612,408,wrinkle,362,137,380,140
220_jpg.rf.84587a2794410f97530c37ddff47d5ae.jpg,612,408,wrinkle,316,143,341,146
levle1_250_png.rf.844dd7b7a67a60216b4579b75d4caa7e.jpg,416,416,blackheads,84,308,103,328
levle1_250_png.rf.844dd7b7a67a60216b4579b75d4caa7e.jpg,416,416,whiteheads,172,335,191,355
fl-10-_jpg.rf.8391edb254843f074c7547daca00e31e.jpg,119,147,3,10,3,85,44
fl-10-_jpg.rf.8391edb254843f074c7547daca00e31e.jpg,119,147,3,52,88,98,121
fl-10-_jpg.rf.8391edb254843f074c7547daca00e31e.jpg,119,147,3,6,88,51,120
fl-10-_jpg.rf.8391edb254843f074c7547daca00e31e.jpg,119,147,3,5,44,47,87
fl-10-_jpg.rf.8391edb254843f074c7547daca00e31e.jpg,119,147,3,50,47,95,85
fla-20-_JPG.rf.8479301f466c4a77e65ef47adaec52df.jpg,646,784,3,253,248,479,493
fla-20-_JPG.rf.8479301f466c4a77e65ef47adaec52df.jpg,646,784,3,419,497,551,629
fla-20-_JPG.rf.8479301f466c4a77e65ef47adaec52df.jpg,646,784,3,105,6,346,232
fla-20-_JPG.rf.8479301f466c4a77e65ef47adaec52df.jpg,646,784,3,412,82,601,243
fla-20-_JPG.rf.8479301f466c4a77e65ef47adaec52df.jpg,646,784,3,283,575,418,742
182_jpg.rf.84dad7d3eb20e8a068dc21416c1ed29d.jpg,183,275,wrinkle,127,117,137,126
182_jpg.rf.84dad7d3eb20e8a068dc21416c1ed29d.jpg,183,275,wrinkle,83,107,98,116
182_jpg.rf.84dad7d3eb20e8a068dc21416c1ed29d.jpg,183,275,wrinkle,83,114,90,117
flnv1-11-_jpg.rf.849648a4ad19c7458e2b4ec49055cea4.jpg,195,211,3,8,15,180,197
noi-mao-mach_jpg.rf.8474ecf3ca478a7991ecfaf2a313283d.jpg,470,313,vascular,247,0,374,210
noi-mao-mach_jpg.rf.8474ecf3ca478a7991ecfaf2a313283d.jpg,470,313,vascular,174,65,231,128
noi-mao-mach_jpg.rf.8474ecf3ca478a7991ecfaf2a313283d.jpg,470,313,vascular,50,86,127,129
240_F_370704964_B4de4R8108nyUq6Nt0LuHyQQmamBmgEo_jpg.rf.8548251a2f09264156c8700e0b41b677.jpg,394,240,Dark circle,76,112,156,152
240_F_370704964_B4de4R8108nyUq6Nt0LuHyQQmamBmgEo_jpg.rf.8548251a2f09264156c8700e0b41b677.jpg,394,240,Dark circle,226,112,310,155
levle1_433_png.rf.854499400736345bd3869e0c1daa23a6.jpg,416,416,whiteheads,153,246,172,260
levle1_433_png.rf.854499400736345bd3869e0c1daa23a6.jpg,416,416,blackheads,286,268,303,287
levle1_433_png.rf.854499400736345bd3869e0c1daa23a6.jpg,416,416,blackheads,198,359,210,370
24604-eczema-on-face_jpg.rf.857ade63b9db6209b41615055ddf1a25.jpg,596,415,skinredness,409,218,495,293
24604-eczema-on-face_jpg.rf.857ade63b9db6209b41615055ddf1a25.jpg,596,415,skinredness,295,211,337,266
24604-eczema-on-face_jpg.rf.857ade63b9db6209b41615055ddf1a25.jpg,596,415,skinredness,319,229,405,344
24604-eczema-on-face_jpg.rf.857ade63b9db6209b41615055ddf1a25.jpg,596,415,skinredness,335,99,431,184
24604-eczema-on-face_jpg.rf.857ade63b9db6209b41615055ddf1a25.jpg,596,415,skinredness,362,11,491,94
flnv1-9-_jpg.rf.860003b379adb6cf9b6c5c88e9952cfb.jpg,141,174,3,25,43,121,111
m_6099dcab5cd8ce8cd03adf9b_jpg.rf.85fcc2bcec1d1526858b22af3169e2b0.jpg,580,580,freckle,202,243,459,379
m_6099dcab5cd8ce8cd03adf9b_jpg.rf.85fcc2bcec1d1526858b22af3169e2b0.jpg,580,580,freckle,295,113,352,238
levle1_42_jpg.rf.85e1ec5d499cbfb830fc72abcfeaba33.jpg,374,416,acne scar,128,267,143,282
levle1_42_jpg.rf.85e1ec5d499cbfb830fc72abcfeaba33.jpg,374,416,acne scar,181,277,196,292
levle1_42_jpg.rf.85e1ec5d499cbfb830fc72abcfeaba33.jpg,374,416,acne scar,241,282,253,296
levle1_42_jpg.rf.85e1ec5d499cbfb830fc72abcfeaba33.jpg,374,416,acne scar,171,286,184,298
levle1_42_jpg.rf.85e1ec5d499cbfb830fc72abcfeaba33.jpg,374,416,acne scar,203,322,217,334
KJytl_png.rf.8624ec0e7558eeaee08332f4b694f4a9.jpg,750,1334,freckle,236,656,664,778
levle1_467_jpg.rf.8594cebf77d7a913cd0ebf8ee29af163.jpg,374,416,acne scar,107,237,120,249
levle1_467_jpg.rf.8594cebf77d7a913cd0ebf8ee29af163.jpg,374,416,acne scar,162,240,187,261
levle1_467_jpg.rf.8594cebf77d7a913cd0ebf8ee29af163.jpg,374,416,blackheads,57,251,72,264
levle1_467_jpg.rf.8594cebf77d7a913cd0ebf8ee29af163.jpg,374,416,acne scar,128,252,145,265
levle1_467_jpg.rf.8594cebf77d7a913cd0ebf8ee29af163.jpg,374,416,acne scar,102,252,118,268
levle1_467_jpg.rf.8594cebf77d7a913cd0ebf8ee29af163.jpg,374,416,acne scar,209,260,224,272
levle1_467_jpg.rf.8594cebf77d7a913cd0ebf8ee29af163.jpg,374,416,acne scar,98,264,110,273
levle1_467_jpg.rf.8594cebf77d7a913cd0ebf8ee29af163.jpg,374,416,acne scar,90,264,100,278
levle1_467_jpg.rf.8594cebf77d7a913cd0ebf8ee29af163.jpg,374,416,acne scar,137,271,148,284
levle1_467_jpg.rf.8594cebf77d7a913cd0ebf8ee29af163.jpg,374,416,acne scar,107,270,119,288
levle1_467_jpg.rf.8594cebf77d7a913cd0ebf8ee29af163.jpg,374,416,acne scar,191,280,204,295
levle1_467_jpg.rf.8594cebf77d7a913cd0ebf8ee29af163.jpg,374,416,acne scar,137,292,154,304
levle1_467_jpg.rf.8594cebf77d7a913cd0ebf8ee29af163.jpg,374,416,acne scar,153,293,165,312
levle1_467_jpg.rf.8594cebf77d7a913cd0ebf8ee29af163.jpg,374,416,acne scar,202,300,219,314
levle1_467_jpg.rf.8594cebf77d7a913cd0ebf8ee29af163.jpg,374,416,acne scar,110,301,127,321
levle1_467_jpg.rf.8594cebf77d7a913cd0ebf8ee29af163.jpg,374,416,acne scar,128,307,139,320
levle1_467_jpg.rf.8594cebf77d7a913cd0ebf8ee29af163.jpg,374,416,acne scar,134,308,152,320
levle1_467_jpg.rf.8594cebf77d7a913cd0ebf8ee29af163.jpg,374,416,acne scar,164,315,175,324
levle1_467_jpg.rf.8594cebf77d7a913cd0ebf8ee29af163.jpg,374,416,acne scar,124,315,137,328
levle1_467_jpg.rf.8594cebf77d7a913cd0ebf8ee29af163.jpg,374,416,acne scar,188,313,203,330
